danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.666,0.675,4,-7.711,1,0.0271,0.201,0.235,0.132,0.907,140.676,audio_features,2QZ1Zro2yOdgWdQX1ws07k,spotify:track:2QZ1Zro2yOdgWdQX1ws07k,https://api.spotify.com/v1/tracks/2QZ1Zro2yOdgWdQX1ws07k,https://api.spotify.com/v1/audio-analysis/2QZ1Zro2yOdgWdQX1ws07k,261654,4
0.582,0.257,4,-19.063,1,0.037,0.932,0.0393,0.111,0.478,114.127,audio_features,6WEEA3pDQVogiNND0jRfoJ,spotify:track:6WEEA3pDQVogiNND0jRfoJ,https://api.spotify.com/v1/tracks/6WEEA3pDQVogiNND0jRfoJ,https://api.spotify.com/v1/audio-analysis/6WEEA3pDQVogiNND0jRfoJ,339293,4
0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01,audio_features,57V4uc2b2diZ4RPHXWecb9,spotify:track:57V4uc2b2diZ4RPHXWecb9,https://api.spotify.com/v1/tracks/57V4uc2b2diZ4RPHXWecb9,https://api.spotify.com/v1/audio-analysis/57V4uc2b2diZ4RPHXWecb9,198027,3
0.371,0.334,8,-11.127,1,0.0296,0.875,0.000255,0.114,0.308,68.721,audio_features,6RSuk4OQYdXJEIwwagQ1mT,spotify:track:6RSuk4OQYdXJEIwwagQ1mT,https://api.spotify.com/v1/tracks/6RSuk4OQYdXJEIwwagQ1mT,https://api.spotify.com/v1/audio-analysis/6RSuk4OQYdXJEIwwagQ1mT,171973,4
0.505,0.232,2,-7.75,1,0.035,0.8,0.0,0.105,0.425,112.348,audio_features,15GiOLRhRZGM07xhEorDZ4,spotify:track:15GiOLRhRZGM07xhEorDZ4,https://api.spotify.com/v1/tracks/15GiOLRhRZGM07xhEorDZ4,https://api.spotify.com/v1/audio-analysis/15GiOLRhRZGM07xhEorDZ4,191093,4
0.521,0.22,9,-10.202,1,0.0314,0.647,0.00814,0.179,0.135,104.03,audio_features,7d0XkI4iJ32nxeFAHFXbLQ,spotify:track:7d0XkI4iJ32nxeFAHFXbLQ,https://api.spotify.com/v1/tracks/7d0XkI4iJ32nxeFAHFXbLQ,https://api.spotify.com/v1/audio-analysis/7d0XkI4iJ32nxeFAHFXbLQ,210507,4
0.626,0.405,8,-10.632,1,0.0256,0.675,0.00882,0.0929,0.534,112.423,audio_features,51dqaV5EcWkW4iKrDSjxo9,spotify:track:51dqaV5EcWkW4iKrDSjxo9,https://api.spotify.com/v1/tracks/51dqaV5EcWkW4iKrDSjxo9,https://api.spotify.com/v1/audio-analysis/51dqaV5EcWkW4iKrDSjxo9,212507,3
0.469,0.773,0,-6.055,1,0.0454,0.441,5.16e-05,0.987,0.325,112.718,audio_features,285vxuRky8WKTIrNP332sl,spotify:track:285vxuRky8WKTIrNP332sl,https://api.spotify.com/v1/tracks/285vxuRky8WKTIrNP332sl,https://api.spotify.com/v1/audio-analysis/285vxuRky8WKTIrNP332sl,143921,4
0.52,0.436,0,-11.508,0,0.0355,0.865,0.0651,0.123,0.114,126.053,audio_features,50M7nY1oQuNHecs0ahWAtI,spotify:track:50M7nY1oQuNHecs0ahWAtI,https://api.spotify.com/v1/tracks/50M7nY1oQuNHecs0ahWAtI,https://api.spotify.com/v1/audio-analysis/50M7nY1oQuNHecs0ahWAtI,245240,4
0.611,0.47,4,-9.135,1,0.0356,0.579,0.0,0.581,0.97,85.527,audio_features,6UkMcAA19lTdjs22jtB7o2,spotify:track:6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/tracks/6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/audio-analysis/6UkMcAA19lTdjs22jtB7o2,134800,4
0.614,0.283,0,-8.008,1,0.027,0.472,0.0,0.114,0.331,107.673,audio_features,56AecW9Anb0CY6HpgWvcg9,spotify:track:56AecW9Anb0CY6HpgWvcg9,https://api.spotify.com/v1/tracks/56AecW9Anb0CY6HpgWvcg9,https://api.spotify.com/v1/audio-analysis/56AecW9Anb0CY6HpgWvcg9,280227,3
0.485,0.378,3,-11.773,1,0.0337,0.831,0.0,0.103,0.528,92.928,audio_features,4Xl2PrS3DJqqSKXCo6Uhv9,spotify:track:4Xl2PrS3DJqqSKXCo6Uhv9,https://api.spotify.com/v1/tracks/4Xl2PrS3DJqqSKXCo6Uhv9,https://api.spotify.com/v1/audio-analysis/4Xl2PrS3DJqqSKXCo6Uhv9,149613,4
0.395,0.477,0,-8.446,1,0.0323,0.559,0.000144,0.215,0.541,173.761,audio_features,2ckXdMhlCVl2bzWjAD0BqX,spotify:track:2ckXdMhlCVl2bzWjAD0BqX,https://api.spotify.com/v1/tracks/2ckXdMhlCVl2bzWjAD0BqX,https://api.spotify.com/v1/audio-analysis/2ckXdMhlCVl2bzWjAD0BqX,255440,3
0.496,0.488,5,-14.195,1,0.0305,0.295,6.85e-06,0.132,0.396,181.042,audio_features,4C5GsegFD0j5ujSr1y93Oj,spotify:track:4C5GsegFD0j5ujSr1y93Oj,https://api.spotify.com/v1/tracks/4C5GsegFD0j5ujSr1y93Oj,https://api.spotify.com/v1/audio-analysis/4C5GsegFD0j5ujSr1y93Oj,216427,4
0.417,0.425,2,-10.99,1,0.032,0.807,0.732,0.097,0.506,88.272,audio_features,3RPerpXuNznZbCuWYEBz5i,spotify:track:3RPerpXuNznZbCuWYEBz5i,https://api.spotify.com/v1/tracks/3RPerpXuNznZbCuWYEBz5i,https://api.spotify.com/v1/audio-analysis/3RPerpXuNznZbCuWYEBz5i,297120,4
0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,audio_features,49MHCPzvMLXhRjDantBMVH,spotify:track:49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/audio-analysis/49MHCPzvMLXhRjDantBMVH,290573,4
0.674,0.413,2,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.893,audio_features,5FPnjikbwlDMULCCCa6ZCJ,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/tracks/5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/audio-analysis/5FPnjikbwlDMULCCCa6ZCJ,237907,3
0.718,0.557,9,-10.679,1,0.0328,0.185,0.707,0.055,0.586,94.095,audio_features,4d4oXk7O2lEhZ83ivV93li,spotify:track:4d4oXk7O2lEhZ83ivV93li,https://api.spotify.com/v1/tracks/4d4oXk7O2lEhZ83ivV93li,https://api.spotify.com/v1/audio-analysis/4d4oXk7O2lEhZ83ivV93li,249880,4
0.329,0.167,8,-11.635,1,0.0311,0.731,3.08e-05,0.101,0.203,165.026,audio_features,4X6F9xoYUyJh4OhnXbAZv2,spotify:track:4X6F9xoYUyJh4OhnXbAZv2,https://api.spotify.com/v1/tracks/4X6F9xoYUyJh4OhnXbAZv2,https://api.spotify.com/v1/audio-analysis/4X6F9xoYUyJh4OhnXbAZv2,245533,3
0.305,0.594,5,-10.499,1,0.0447,0.15,0.000303,0.39,0.426,145.77,audio_features,0aJfFLl0grcQS7euiIp0ni,spotify:track:0aJfFLl0grcQS7euiIp0ni,https://api.spotify.com/v1/tracks/0aJfFLl0grcQS7euiIp0ni,https://api.spotify.com/v1/audio-analysis/0aJfFLl0grcQS7euiIp0ni,322133,4
0.366,0.714,1,-5.087,0,0.0626,0.185,1.02e-05,0.144,0.434,201.23,audio_features,7gqIu1VejwZG3GasjUxeG6,spotify:track:7gqIu1VejwZG3GasjUxeG6,https://api.spotify.com/v1/tracks/7gqIu1VejwZG3GasjUxeG6,https://api.spotify.com/v1/audio-analysis/7gqIu1VejwZG3GasjUxeG6,177560,4
0.231,0.284,3,-12.178,1,0.0415,0.881,0.0,0.0992,0.369,70.679,audio_features,6LahUh0U4umx6hDFfVWlGi,spotify:track:6LahUh0U4umx6hDFfVWlGi,https://api.spotify.com/v1/tracks/6LahUh0U4umx6hDFfVWlGi,https://api.spotify.com/v1/audio-analysis/6LahUh0U4umx6hDFfVWlGi,196920,5
0.488,0.71,8,-7.954,1,0.0368,0.153,5.04e-05,0.116,0.231,103.771,audio_features,0zesU7Cq6UM582kMYC6J3E,spotify:track:0zesU7Cq6UM582kMYC6J3E,https://api.spotify.com/v1/tracks/0zesU7Cq6UM582kMYC6J3E,https://api.spotify.com/v1/audio-analysis/0zesU7Cq6UM582kMYC6J3E,178080,4
0.53,0.264,5,-18.16,0,0.038,0.552,0.694,0.133,0.489,90.048,audio_features,3EtIraJEHVSbBvLw5msioH,spotify:track:3EtIraJEHVSbBvLw5msioH,https://api.spotify.com/v1/tracks/3EtIraJEHVSbBvLw5msioH,https://api.spotify.com/v1/audio-analysis/3EtIraJEHVSbBvLw5msioH,224013,4
0.617,0.301,9,-15.393,1,0.0292,0.776,0.0,0.0914,0.664,111.527,audio_features,0yje3JVMgJNZENayymCTHA,spotify:track:0yje3JVMgJNZENayymCTHA,https://api.spotify.com/v1/tracks/0yje3JVMgJNZENayymCTHA,https://api.spotify.com/v1/audio-analysis/0yje3JVMgJNZENayymCTHA,191733,4
0.639,0.193,9,-14.805,1,0.0423,0.887,7.81e-05,0.122,0.359,140.937,audio_features,0naVDCjZy232NTFwh9FGpV,spotify:track:0naVDCjZy232NTFwh9FGpV,https://api.spotify.com/v1/tracks/0naVDCjZy232NTFwh9FGpV,https://api.spotify.com/v1/audio-analysis/0naVDCjZy232NTFwh9FGpV,181000,4
0.886,0.312,9,-16.094,0,0.0579,0.37,0.00208,0.103,0.783,117.692,audio_features,1gqk2dawfdLdn4XamF27cx,spotify:track:1gqk2dawfdLdn4XamF27cx,https://api.spotify.com/v1/tracks/1gqk2dawfdLdn4XamF27cx,https://api.spotify.com/v1/audio-analysis/1gqk2dawfdLdn4XamF27cx,232867,4
0.428,0.486,11,-7.758,1,0.0297,0.199,4.98e-06,0.17,0.0654,127.001,audio_features,4DQ32rPL5URDxsm8RW1CfI,spotify:track:4DQ32rPL5URDxsm8RW1CfI,https://api.spotify.com/v1/tracks/4DQ32rPL5URDxsm8RW1CfI,https://api.spotify.com/v1/audio-analysis/4DQ32rPL5URDxsm8RW1CfI,268480,4
0.619,0.368,7,-12.024,1,0.0866,0.602,0.00032,0.199,0.424,75.237,audio_features,0J9ETMC1BrDHr9vVZMrXLI,spotify:track:0J9ETMC1BrDHr9vVZMrXLI,https://api.spotify.com/v1/tracks/0J9ETMC1BrDHr9vVZMrXLI,https://api.spotify.com/v1/audio-analysis/0J9ETMC1BrDHr9vVZMrXLI,89960,4
0.577,0.244,2,-11.375,1,0.0371,0.254,4.23e-05,0.692,0.376,119.133,audio_features,4iOqtRpy3tzsrZVALdD0TU,spotify:track:4iOqtRpy3tzsrZVALdD0TU,https://api.spotify.com/v1/tracks/4iOqtRpy3tzsrZVALdD0TU,https://api.spotify.com/v1/audio-analysis/4iOqtRpy3tzsrZVALdD0TU,273560,4
0.494,0.401,8,-16.049,1,0.0277,0.52,0.709,0.134,0.183,143.788,audio_features,6cvJhxfgUIsYBSAqQhoE31,spotify:track:6cvJhxfgUIsYBSAqQhoE31,https://api.spotify.com/v1/tracks/6cvJhxfgUIsYBSAqQhoE31,https://api.spotify.com/v1/audio-analysis/6cvJhxfgUIsYBSAqQhoE31,145213,4
0.676,0.314,9,-8.124,0,0.0286,0.901,0.0,0.138,0.107,111.945,audio_features,4eHC3cQ1odyy4Wf0zJvI1a,spotify:track:4eHC3cQ1odyy4Wf0zJvI1a,https://api.spotify.com/v1/tracks/4eHC3cQ1odyy4Wf0zJvI1a,https://api.spotify.com/v1/audio-analysis/4eHC3cQ1odyy4Wf0zJvI1a,240004,4
0.578,0.293,4,-13.89,1,0.0287,0.771,6.93e-06,0.186,0.589,133.399,audio_features,68p2wVoGWkDKGJtdsRZDP6,spotify:track:68p2wVoGWkDKGJtdsRZDP6,https://api.spotify.com/v1/tracks/68p2wVoGWkDKGJtdsRZDP6,https://api.spotify.com/v1/audio-analysis/68p2wVoGWkDKGJtdsRZDP6,260027,4
0.427,0.393,7,-9.142,1,0.0418,0.832,1.54e-06,0.0932,0.244,177.429,audio_features,6eceqMrRFKCnq7ksH2L7Wp,spotify:track:6eceqMrRFKCnq7ksH2L7Wp,https://api.spotify.com/v1/tracks/6eceqMrRFKCnq7ksH2L7Wp,https://api.spotify.com/v1/audio-analysis/6eceqMrRFKCnq7ksH2L7Wp,208027,4
0.451,0.768,2,-8.183,1,0.119,0.656,0.0,0.181,0.575,154.02,audio_features,2HvrMTzyHBRCeNyoMJfvHP,spotify:track:2HvrMTzyHBRCeNyoMJfvHP,https://api.spotify.com/v1/tracks/2HvrMTzyHBRCeNyoMJfvHP,https://api.spotify.com/v1/audio-analysis/2HvrMTzyHBRCeNyoMJfvHP,185400,4
0.705,0.396,0,-10.747,1,0.045,0.968,0.323,0.102,0.229,116.96,audio_features,4orzuUHemVqCACqcH379vf,spotify:track:4orzuUHemVqCACqcH379vf,https://api.spotify.com/v1/tracks/4orzuUHemVqCACqcH379vf,https://api.spotify.com/v1/audio-analysis/4orzuUHemVqCACqcH379vf,197520,4
0.578,0.481,4,-10.545,1,0.0317,0.431,0.00299,0.0951,0.548,129.881,audio_features,6ZQgooEk8PvsLxedYaT6Oa,spotify:track:6ZQgooEk8PvsLxedYaT6Oa,https://api.spotify.com/v1/tracks/6ZQgooEk8PvsLxedYaT6Oa,https://api.spotify.com/v1/audio-analysis/6ZQgooEk8PvsLxedYaT6Oa,307333,4
0.435,0.103,5,-17.243,1,0.0603,0.946,0.0,0.116,0.357,204.314,audio_features,5LeHDlS5ly8bZP2nh1AT8M,spotify:track:5LeHDlS5ly8bZP2nh1AT8M,https://api.spotify.com/v1/tracks/5LeHDlS5ly8bZP2nh1AT8M,https://api.spotify.com/v1/audio-analysis/5LeHDlS5ly8bZP2nh1AT8M,123093,4
0.3,0.452,11,-9.298,1,0.0305,0.395,0.000834,0.137,0.342,82.985,audio_features,2s7pyee9w04uQy3cNKzey9,spotify:track:2s7pyee9w04uQy3cNKzey9,https://api.spotify.com/v1/tracks/2s7pyee9w04uQy3cNKzey9,https://api.spotify.com/v1/audio-analysis/2s7pyee9w04uQy3cNKzey9,275307,4
0.414,0.394,0,-11.412,1,0.0295,0.52,0.0248,0.113,0.181,105.811,audio_features,7IcKs2XXHnQBtBJtzEyqqS,spotify:track:7IcKs2XXHnQBtBJtzEyqqS,https://api.spotify.com/v1/tracks/7IcKs2XXHnQBtBJtzEyqqS,https://api.spotify.com/v1/audio-analysis/7IcKs2XXHnQBtBJtzEyqqS,303653,4
0.628,0.358,9,-9.075,1,0.0347,0.644,0.000113,0.0706,0.7,115.982,audio_features,2WqQvKxG9MuPaZ5NCA6WdR,spotify:track:2WqQvKxG9MuPaZ5NCA6WdR,https://api.spotify.com/v1/tracks/2WqQvKxG9MuPaZ5NCA6WdR,https://api.spotify.com/v1/audio-analysis/2WqQvKxG9MuPaZ5NCA6WdR,220213,4
0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,audio_features,12niARgkwxGsklcEwh6GlG,spotify:track:12niARgkwxGsklcEwh6GlG,https://api.spotify.com/v1/tracks/12niARgkwxGsklcEwh6GlG,https://api.spotify.com/v1/audio-analysis/12niARgkwxGsklcEwh6GlG,203870,4
0.445,0.376,4,-11.844,1,0.0312,0.321,0.0,0.0702,0.526,128.156,audio_features,1IoRkyadylakMOukD7uN67,spotify:track:1IoRkyadylakMOukD7uN67,https://api.spotify.com/v1/tracks/1IoRkyadylakMOukD7uN67,https://api.spotify.com/v1/audio-analysis/1IoRkyadylakMOukD7uN67,192104,4
0.543,0.268,0,-13.624,1,0.0292,0.819,1.39e-05,0.091,0.235,93.535,audio_features,13Bf0Arj7YxCsJzKN2heUx,spotify:track:13Bf0Arj7YxCsJzKN2heUx,https://api.spotify.com/v1/tracks/13Bf0Arj7YxCsJzKN2heUx,https://api.spotify.com/v1/audio-analysis/13Bf0Arj7YxCsJzKN2heUx,180493,4
0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4
0.477,0.297,3,-13.955,1,0.0328,0.664,0.000595,0.103,0.455,137.067,audio_features,605rBHHOx8pF5kCEC2RDag,spotify:track:605rBHHOx8pF5kCEC2RDag,https://api.spotify.com/v1/tracks/605rBHHOx8pF5kCEC2RDag,https://api.spotify.com/v1/audio-analysis/605rBHHOx8pF5kCEC2RDag,247102,4
0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4
0.637,0.132,6,-14.813,1,0.036,0.569,1.02e-06,0.0944,0.367,72.263,audio_features,1OCqMrKvmlz65MzokJMmza,spotify:track:1OCqMrKvmlz65MzokJMmza,https://api.spotify.com/v1/tracks/1OCqMrKvmlz65MzokJMmza,https://api.spotify.com/v1/audio-analysis/1OCqMrKvmlz65MzokJMmza,264400,4
0.392,0.629,5,-7.056,1,0.0334,0.718,3.65e-06,0.129,0.72,124.511,audio_features,4IHc6SzGPnzSPuHVEPzpJc,spotify:track:4IHc6SzGPnzSPuHVEPzpJc,https://api.spotify.com/v1/tracks/4IHc6SzGPnzSPuHVEPzpJc,https://api.spotify.com/v1/audio-analysis/4IHc6SzGPnzSPuHVEPzpJc,153240,4
0.633,0.357,5,-9.366,0,0.0264,0.105,0.0,0.133,0.674,104.938,audio_features,2JoZzpdeP2G6Csfdq5aLXP,spotify:track:2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/audio-analysis/2JoZzpdeP2G6Csfdq5aLXP,245200,4
0.527,0.572,4,-8.199,1,0.0269,0.225,0.0,0.235,0.364,136.117,audio_features,5cDfI3KOa64zbuUgD6a4hG,spotify:track:5cDfI3KOa64zbuUgD6a4hG,https://api.spotify.com/v1/tracks/5cDfI3KOa64zbuUgD6a4hG,https://api.spotify.com/v1/audio-analysis/5cDfI3KOa64zbuUgD6a4hG,189507,4
0.553,0.578,4,-8.679,1,0.0299,0.267,0.0377,0.267,0.407,120.993,audio_features,1KQsrNv2vEW7AXKTrFz0Ah,spotify:track:1KQsrNv2vEW7AXKTrFz0Ah,https://api.spotify.com/v1/tracks/1KQsrNv2vEW7AXKTrFz0Ah,https://api.spotify.com/v1/audio-analysis/1KQsrNv2vEW7AXKTrFz0Ah,284147,4
0.401,0.13,5,-17.638,1,0.0312,0.989,0.305,0.101,0.213,93.091,audio_features,3uCkIqD0VzQUijbs8WIizs,spotify:track:3uCkIqD0VzQUijbs8WIizs,https://api.spotify.com/v1/tracks/3uCkIqD0VzQUijbs8WIizs,https://api.spotify.com/v1/audio-analysis/3uCkIqD0VzQUijbs8WIizs,210653,4
0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,audio_features,1Eolhana7nKHYpcYpdVcT5,spotify:track:1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/tracks/1Eolhana7nKHYpcYpdVcT5,https://api.spotify.com/v1/audio-analysis/1Eolhana7nKHYpcYpdVcT5,145747,4
0.597,0.415,3,-13.799,1,0.0323,0.189,0.0,0.123,0.826,108.987,audio_features,0mLoTgCB8oU0sJGojRtvDu,spotify:track:0mLoTgCB8oU0sJGojRtvDu,https://api.spotify.com/v1/tracks/0mLoTgCB8oU0sJGojRtvDu,https://api.spotify.com/v1/audio-analysis/0mLoTgCB8oU0sJGojRtvDu,178627,4
0.439,0.213,6,-11.098,1,0.027,0.936,4.84e-05,0.106,0.221,155.283,audio_features,0n0ciaddRLUUqTFmtPxHXe,spotify:track:0n0ciaddRLUUqTFmtPxHXe,https://api.spotify.com/v1/tracks/0n0ciaddRLUUqTFmtPxHXe,https://api.spotify.com/v1/audio-analysis/0n0ciaddRLUUqTFmtPxHXe,219840,4
0.46,0.378,4,-8.95,1,0.0271,0.795,0.0,0.0905,0.166,97.891,audio_features,586EonpqbFo5GRPRy8IKqf,spotify:track:586EonpqbFo5GRPRy8IKqf,https://api.spotify.com/v1/tracks/586EonpqbFo5GRPRy8IKqf,https://api.spotify.com/v1/audio-analysis/586EonpqbFo5GRPRy8IKqf,284467,4
0.396,0.278,8,-9.526,1,0.05,0.796,6.92e-06,0.115,0.155,169.93,audio_features,78HpdJlNoppURkMmE0dogS,spotify:track:78HpdJlNoppURkMmE0dogS,https://api.spotify.com/v1/tracks/78HpdJlNoppURkMmE0dogS,https://api.spotify.com/v1/audio-analysis/78HpdJlNoppURkMmE0dogS,228077,3
0.673,0.286,8,-14.643,1,0.0313,0.294,0.0,0.086,0.199,120.117,audio_features,1cOj24fUMnBSXhtp7waHVW,spotify:track:1cOj24fUMnBSXhtp7waHVW,https://api.spotify.com/v1/tracks/1cOj24fUMnBSXhtp7waHVW,https://api.spotify.com/v1/audio-analysis/1cOj24fUMnBSXhtp7waHVW,256467,4
0.281,0.493,7,-9.461,1,0.0284,0.0519,9.15e-06,0.101,0.167,60.772,audio_features,5lHgBqh9VwAAzQma55gHRY,spotify:track:5lHgBqh9VwAAzQma55gHRY,https://api.spotify.com/v1/tracks/5lHgBqh9VwAAzQma55gHRY,https://api.spotify.com/v1/audio-analysis/5lHgBqh9VwAAzQma55gHRY,196187,4
0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,audio_features,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx,215360,4
0.546,0.361,7,-18.397,1,0.0321,0.701,0.773,0.0875,0.709,154.814,audio_features,1oar8gdDX5yHWzVstAHDav,spotify:track:1oar8gdDX5yHWzVstAHDav,https://api.spotify.com/v1/tracks/1oar8gdDX5yHWzVstAHDav,https://api.spotify.com/v1/audio-analysis/1oar8gdDX5yHWzVstAHDav,181227,4
0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,audio_features,29U7stRjqHU6rMiS8BfaI9,spotify:track:29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9,139227,4
0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,audio_features,6dfhF1BDGmhM69fnCb6wSC,spotify:track:6dfhF1BDGmhM69fnCb6wSC,https://api.spotify.com/v1/tracks/6dfhF1BDGmhM69fnCb6wSC,https://api.spotify.com/v1/audio-analysis/6dfhF1BDGmhM69fnCb6wSC,215293,3
0.53,0.283,5,-11.962,1,0.0367,0.876,0.000141,0.106,0.282,114.982,audio_features,1I9dSqB5XSdwOfn9M8zpRg,spotify:track:1I9dSqB5XSdwOfn9M8zpRg,https://api.spotify.com/v1/tracks/1I9dSqB5XSdwOfn9M8zpRg,https://api.spotify.com/v1/audio-analysis/1I9dSqB5XSdwOfn9M8zpRg,216173,4
0.604,0.37,4,-18.45,1,0.0362,0.836,0.346,0.0954,0.666,90.339,audio_features,0hNVjU6JKydHts0SAjHCno,spotify:track:0hNVjU6JKydHts0SAjHCno,https://api.spotify.com/v1/tracks/0hNVjU6JKydHts0SAjHCno,https://api.spotify.com/v1/audio-analysis/0hNVjU6JKydHts0SAjHCno,290733,3
0.642,0.381,2,-8.539,1,0.0295,0.711,2.87e-05,0.0648,0.464,127.396,audio_features,0HICITrcVcURaa5FJaFRHi,spotify:track:0HICITrcVcURaa5FJaFRHi,https://api.spotify.com/v1/tracks/0HICITrcVcURaa5FJaFRHi,https://api.spotify.com/v1/audio-analysis/0HICITrcVcURaa5FJaFRHi,249213,4
0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,audio_features,0HLWvLKQWpFdPhgk6ym58n,spotify:track:0HLWvLKQWpFdPhgk6ym58n,https://api.spotify.com/v1/tracks/0HLWvLKQWpFdPhgk6ym58n,https://api.spotify.com/v1/audio-analysis/0HLWvLKQWpFdPhgk6ym58n,175480,4
0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,audio_features,6ET9kf9riLETWs9lePUEAI,spotify:track:6ET9kf9riLETWs9lePUEAI,https://api.spotify.com/v1/tracks/6ET9kf9riLETWs9lePUEAI,https://api.spotify.com/v1/audio-analysis/6ET9kf9riLETWs9lePUEAI,246133,4
0.365,0.208,4,-16.734,1,0.0363,0.63,0.0595,0.106,0.661,172.36,audio_features,1lUdXbhl6u6QMQZRTAhlWW,spotify:track:1lUdXbhl6u6QMQZRTAhlWW,https://api.spotify.com/v1/tracks/1lUdXbhl6u6QMQZRTAhlWW,https://api.spotify.com/v1/audio-analysis/1lUdXbhl6u6QMQZRTAhlWW,152627,4
0.624,0.333,7,-11.413,1,0.0368,0.824,0.01,0.107,0.316,130.949,audio_features,6qpVj3AuwobyWyDdg7TPay,spotify:track:6qpVj3AuwobyWyDdg7TPay,https://api.spotify.com/v1/tracks/6qpVj3AuwobyWyDdg7TPay,https://api.spotify.com/v1/audio-analysis/6qpVj3AuwobyWyDdg7TPay,268854,4
0.571,0.721,9,-5.645,1,0.0307,0.404,0.00961,0.299,0.733,95.027,audio_features,4kPLmTsTwA6wvtcbb0LtbM,spotify:track:4kPLmTsTwA6wvtcbb0LtbM,https://api.spotify.com/v1/tracks/4kPLmTsTwA6wvtcbb0LtbM,https://api.spotify.com/v1/audio-analysis/4kPLmTsTwA6wvtcbb0LtbM,212472,4
0.829,0.435,0,-10.136,1,0.0515,0.0363,0.881,0.119,0.594,103.817,audio_features,2lwi35A2ym3FAmSlvOGnQp,spotify:track:2lwi35A2ym3FAmSlvOGnQp,https://api.spotify.com/v1/tracks/2lwi35A2ym3FAmSlvOGnQp,https://api.spotify.com/v1/audio-analysis/2lwi35A2ym3FAmSlvOGnQp,230147,4
0.483,0.159,7,-13.648,1,0.0353,0.914,0.0,0.111,0.423,146.721,audio_features,1UKobFsdqNXQb8OthimCKe,spotify:track:1UKobFsdqNXQb8OthimCKe,https://api.spotify.com/v1/tracks/1UKobFsdqNXQb8OthimCKe,https://api.spotify.com/v1/audio-analysis/1UKobFsdqNXQb8OthimCKe,157893,4
0.57,0.0681,9,-21.47,1,0.0411,0.925,0.000201,0.126,0.348,139.907,audio_features,3LYsxrOetZeZfr3hQsZXiR,spotify:track:3LYsxrOetZeZfr3hQsZXiR,https://api.spotify.com/v1/tracks/3LYsxrOetZeZfr3hQsZXiR,https://api.spotify.com/v1/audio-analysis/3LYsxrOetZeZfr3hQsZXiR,265667,5
0.499,0.142,11,-17.142,0,0.0387,0.956,0.0029,0.109,0.354,138.726,audio_features,6LLb6rVMgQnGNZwwHSxTzn,spotify:track:6LLb6rVMgQnGNZwwHSxTzn,https://api.spotify.com/v1/tracks/6LLb6rVMgQnGNZwwHSxTzn,https://api.spotify.com/v1/audio-analysis/6LLb6rVMgQnGNZwwHSxTzn,191235,4
